56700761,EARL SCHNEIDER - FERME FAUST,48.9354309,8.1028449,{FR16017},"{02045300,02046000,02046550,02046800,02046830,02046850,02046860,02046870,02046925,02046935,02046950,02046980,02047000,02047250,02047300,02047660,02047750,02048000,02048900}"
57201415,SCEA DE TOUVOIE,47.8434492,-0.1986762,{},{}
58000560,SOCIETE DE BEAUVOISIE LEROUX,49.6878379,2.4686111,{},"{01000947,01000955,01134500,01136000,01137100}"
58600072,SCEA DU RIVAULT,46.3372582,0.5956328,{},{}
58600167,SAS LES ELEVAGES DU MAS LONG,46.6096664,0.6440228,{},{}
58600460,SARL GERVAL,46.7813064,0.6385925,{},{}
50800269,SOCIETE AGRICOLE GOSSET,49.60427,4.13665,{},{}
51200281,EARL LANDAPORC,44.2760589,2.4377475,{},{}
51600004,GAEC DU MONAT (POLMAN),45.77556375,0.3176328430290668,{},{}
52400923,SAS NURSIPORC,44.9605184,1.2731243,{},{}
52800102,VALNAIS SARL,48.2318462,0.8557085,{},{}
53500649,SOC PRO-HYBRIDES,48.2104763,-1.1683067,{},{}
55000570,DESLANDES (GAEC),48.6185433,-1.0144248,{},{}
58900008,SCEA LES TREMBLATS II,47.70253,3.9458544,{},{}
58900601,SCEA DU DEMI POTEN,47.9432706,3.2405003,{},{}
54000801,SARL PORCILAND,43.6036533,-0.407531,{},{}
56401282,EARL COURADES,43.2666402,-0.212792,{},{}
5519960,GAEC DES PORCS SAINS,47.9133629,-1.9070243,{},{}
52901611,GUERNIGOU GAEC DE,48.4597717,-4.0862238,{},{}
52903051,GAEC AUX QUATRE VENTS,48.4847861,-4.6481615,{},{}
55002205,GOHARD (EARL),48.5211853,-1.0492914,{},{}
53503901,SCEA CRESPEL,48.1900316,-2.0527412,{},{}
55302553,EARL TRAHAY,48.0026662,-0.4313052,{},{}
52902247,EARL BENOIT PUECH,48.0075144,-4.2053689,"{FR19051,FR19052,FR19053}",{}
52901419,SCEA DE LA ROCHE PLATE,48.4899968,-4.7222792,{},{}
52901240,SCEA ADAM,48.5677766,-4.4051029,{},{}
52204704,SARL PECHARD,48.2609401,-3.086123,{},{}
50300007,SARL JEANDINET,46.7115,2.69393,{},{}
54000543,SAS ELEVAGE DES TUYAS,44.23073,-0.98509,{},{}
56301067,ETS COOPERATIVE BASSE TERRE,46.2246641,2.8730046,{},{}
53502019,SCEA DU HERAN,48.1424601,-2.1657608,{},{}
53700413,GAEC DES DEUX VAL,47.0621779,0.6572659,{},{}
58503791,EARL LE FRENE,46.9707963,-0.9770814,{},{}
5207737,GAEC DE WENNUS / NUSSE,44.4480096,0.3133137,{},{}
6411588,SOCAER,43.47140204285714,5.618122131428572,{},{}
52202748,SCEA DE KERFOS,48.7641153,-3.2866407,{},{}
52203424,EARL DU CHENE CROSLET,48.3617477,-2.3686507,{},{}
52903857,EARL TOURBOT,48.5112266,-3.9641592,{},{}
53700605,GAEC GRAND COUESME,47.1001275,0.2178989,{},{}
56400655,EARL PAULIEN,43.36023,-0.2075376,{},{}
56400691,SARL PORCINE DU VIC-BILH,43.5609294,-0.2895807,{},{}
